item_id,restaurant_id,name,category,veg_flag,price,description,tags,historical_attach_rate
I07066,R0715,Cold Coffee,beverage,veg,150,Iced coffee,beverage|veg|Italian,0.349
I07067,R0715,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Italian,0.282
I07068,R0716,Pani Puri,main,veg,66,Crispy puris with flavored water,main|veg|Street Food|popular,0.0
I07069,R0716,Samosa,main,veg,33,Crispy pastry with filling,main|veg|Street Food|popular,0.0
I07070,R0716,Pav Bhaji,main,veg,132,Mashed vegetable curry with bread,main|veg|Street Food|popular,0.0
I07071,R0716,Chole Bhature,main,veg,143,Chickpea curry with fried bread,main|veg|Street Food|popular,0.0
I07072,R0716,Papad,side,veg,22,Crispy papad,side|veg|Street Food,0.216
I07073,R0716,Extra Pav,side,veg,16,Extra bread,side|veg|Street Food,0.356
I07074,R0716,Rabri,dessert,veg,88,Thickened sweet milk,dessert|veg|Street Food,0.382
I07075,R0716,Jalebi,dessert,veg,55,Sweet fried spirals,dessert|veg|Street Food,0.117
I07076,R0716,Masala Chai,beverage,veg,33,Spiced tea,beverage|veg|Street Food,0.205
I07077,R0716,Lassi,beverage,veg,66,Yogurt drink,beverage|veg|Street Food,0.359
I07078,R0717,Paneer Tikka,main,veg,308,Grilled cottage cheese,main|veg|North Indian|popular,0.0
I07079,R0717,Rogan Josh,main,non-veg,418,Kashmiri lamb curry,main|non-veg|North Indian|popular,0.0
I07080,R0717,Butter Chicken,main,non-veg,352,Creamy tomato-based chicken curry,main|non-veg|North Indian|popular,0.0
I07081,R0717,Dal Makhani,main,veg,242,Creamy black lentils,main|veg|North Indian|popular,0.0
I07082,R0717,Butter Naan,side,veg,55,Buttery flatbread,side|veg|North Indian,0.171
I07083,R0717,Tandoori Roti,side,veg,27,Whole wheat flatbread,side|veg|North Indian,0.246
I07084,R0717,Garlic Naan,side,veg,66,Garlic flavored naan,side|veg|North Indian,0.245
I07085,R0717,Jeera Rice,side,veg,132,Cumin flavored rice,side|veg|North Indian,0.214
I07086,R0717,Rasmalai,dessert,veg,88,Soft cheese patties in milk,dessert|veg|North Indian,0.341
I07087,R0717,Gulab Jamun,dessert,veg,66,Sweet milk dumplings,dessert|veg|North Indian,0.297
I07088,R0717,Lassi,beverage,veg,77,Sweet yogurt drink,beverage|veg|North Indian,0.316
I07089,R0717,Buttermilk,beverage,veg,44,Spiced yogurt drink,beverage|veg|North Indian,0.14
I07090,R0718,Pancake,main,veg,176,Fluffy pancakes,main|veg|Desserts|popular,0.0
I07091,R0718,Waffle,main,veg,198,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I07092,R0718,Ice Cream Sundae,main,veg,165,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I07093,R0718,Extra Toppings,side,veg,44,Additional toppings,side|veg|Desserts,0.124
I07094,R0718,Syrup Shot,side,veg,33,Extra syrup,side|veg|Desserts,0.227
I07095,R0718,Cheesecake,dessert,veg,198,Creamy cheesecake,dessert|veg|Desserts,0.334
I07096,R0718,Chocolate Cake,dessert,veg,132,Rich chocolate cake,dessert|veg|Desserts,0.275
I07097,R0718,Hot Chocolate,beverage,veg,110,Rich hot chocolate,beverage|veg|Desserts,0.109
I07098,R0718,Milkshake,beverage,veg,143,Thick milkshake,beverage|veg|Desserts,0.281
I07099,R0719,Mojito,main,veg,137,Refreshing mint drink,main|veg|Beverages|popular,0.0
I07100,R0719,Smoothie,main,veg,187,Fruit smoothie,main|veg|Beverages|popular,0.0
I07101,R0719,Cold Coffee,main,veg,162,Iced coffee,main|veg|Beverages|popular,0.0
I07102,R0719,Extra Shot,side,veg,37,Extra coffee shot,side|veg|Beverages,0.371
I07103,R0719,Whipped Cream,side,veg,31,Extra whipped cream,side|veg|Beverages,0.161
I07104,R0719,Cookie,dessert,veg,62,Fresh baked cookie,dessert|veg|Beverages,0.352
I07105,R0719,Muffin,dessert,veg,75,Fresh muffin,dessert|veg|Beverages,0.234
I07106,R0719,Water Bottle,beverage,veg,25,Mineral water,beverage|veg|Beverages,0.171
I07107,R0719,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Beverages,0.217
I07108,R0720,Chicken Chettinad,main,non-veg,308,Spicy Chettinad chicken,main|non-veg|South Indian|popular,0.0
I07109,R0720,Idli Sambar,main,veg,88,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I07110,R0720,Vada,main,veg,77,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I07111,R0720,Masala Dosa,main,veg,132,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0
I07112,R0720,Sambar,side,veg,44,Lentil and vegetable curry,side|veg|South Indian,0.255
I07113,R0720,Coconut Chutney,side,veg,33,Fresh coconut chutney,side|veg|South Indian,0.17
I07114,R0720,Tomato Chutney,side,veg,33,Tangy tomato chutney,side|veg|South Indian,0.374
I07115,R0720,Kesari,dessert,veg,55,Semolina sweet,dessert|veg|South Indian,0.262
I07116,R0720,Payasam,dessert,veg,66,Sweet milk pudding,dessert|veg|South Indian,0.172
I07117,R0720,Filter Coffee,beverage,veg,44,South Indian filter coffee,beverage|veg|South Indian,0.283
I07118,R0720,Buttermilk,beverage,veg,38,Spiced yogurt drink,beverage|veg|South Indian,0.306
I07119,R0721,Dal Makhani,main,veg,242,Creamy black lentils,main|veg|North Indian|popular,0.0
I07120,R0721,Paneer Tikka,main,veg,308,Grilled cottage cheese,main|veg|North Indian|popular,0.0
I07121,R0721,Rogan Josh,main,non-veg,418,Kashmiri lamb curry,main|non-veg|North Indian|popular,0.0
I07122,R0721,Butter Chicken,main,non-veg,352,Creamy tomato-based chicken curry,main|non-veg|North Indian|popular,0.0
I07123,R0721,Garlic Naan,side,veg,66,Garlic flavored naan,side|veg|North Indian,0.141
I07124,R0721,Tandoori Roti,side,veg,27,Whole wheat flatbread,side|veg|North Indian,0.19
I07125,R0721,Butter Naan,side,veg,55,Buttery flatbread,side|veg|North Indian,0.203
I07126,R0721,Jeera Rice,side,veg,132,Cumin flavored rice,side|veg|North Indian,0.145
I07127,R0721,Rasmalai,dessert,veg,88,Soft cheese patties in milk,dessert|veg|North Indian,0.118
I07128,R0721,Gulab Jamun,dessert,veg,66,Sweet milk dumplings,dessert|veg|North Indian,0.2
I07129,R0721,Buttermilk,beverage,veg,44,Spiced yogurt drink,beverage|veg|North Indian,0.265
I07130,R0721,Lassi,beverage,veg,77,Sweet yogurt drink,beverage|veg|North Indian,0.183
I07131,R0722,Grilled Chicken,main,non-veg,304,Herb grilled chicken,main|non-veg|Continental|popular,0.0
I07132,R0722,Pasta Arrabbiata,main,veg,228,Spicy tomato pasta,main|veg|Continental|popular,0.0
I07133,R0722,Fish and Chips,main,non-veg,332,Classic fish and chips,main|non-veg|Continental|popular,0.0
I07134,R0722,Veg Steak,main,veg,266,Grilled vegetable steak,main|veg|Continental|popular,0.0
I07135,R0722,Caesar Salad,side,veg,133,Classic Caesar salad,side|veg|Continental,0.379
I07136,R0722,Mashed Potatoes,side,veg,95,Creamy mashed potatoes,side|veg|Continental,0.215
I07137,R0722,Garlic Bread,side,veg,85,Garlic bread,side|veg|Continental,0.102
I07138,R0722,Panna Cotta,dessert,veg,152,Italian custard,dessert|veg|Continental,0.394
I07139,R0722,Tiramisu,dessert,veg,171,Classic Italian dessert,dessert|veg|Continental,0.382
I07140,R0722,Iced Tea,beverage,veg,76,Refreshing iced tea,beverage|veg|Continental,0.194
I07141,R0722,Lemonade,beverage,veg,66,Fresh lemonade,beverage|veg|Continental,0.257
I07142,R0723,Veg Wrap,main,veg,123,Vegetable stuffed wrap,main|veg|Italian|popular,0.0
I07143,R0723,Sandwich,main,veg,95,Grilled sandwich,main|veg|Italian|popular,0.0
I07144,R0723,Frankie,main,veg,114,Stuffed roll,main|veg|Italian|popular,0.0
I07145,R0723,Chicken Wrap,main,non-veg,171,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0
I07146,R0723,Onion Rings,side,veg,85,Crispy onion rings,side|veg|Italian,0.238
I07147,R0723,Fries,side,veg,76,Crispy fries,side|veg|Italian,0.367
I07148,R0723,Brownie,dessert,veg,95,Chocolate brownie,dessert|veg|Italian,0.109
I07149,R0723,Ice Cream,dessert,veg,57,Vanilla ice cream,dessert|veg|Italian,0.157
I07150,R0723,Soft Drink,beverage,veg,47,Refreshing beverage,beverage|veg|Italian,0.396
I07151,R0723,Cold Coffee,beverage,veg,114,Iced coffee,beverage|veg|Italian,0.218
I07152,R0724,Frankie,main,veg,132,Stuffed roll,main|veg|Italian|popular,0.0
I07153,R0724,Sandwich,main,veg,110,Grilled sandwich,main|veg|Italian|popular,0.0
I07154,R0724,Chicken Wrap,main,non-veg,198,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0
I07155,R0724,Veg Wrap,main,veg,143,Vegetable stuffed wrap,main|veg|Italian|popular,0.0
I07156,R0724,Onion Rings,side,veg,99,Crispy onion rings,side|veg|Italian,0.128
I07157,R0724,Fries,side,veg,88,Crispy fries,side|veg|Italian,0.395
I07158,R0724,Brownie,dessert,veg,110,Chocolate brownie,dessert|veg|Italian,0.256
I07159,R0724,Ice Cream,dessert,veg,66,Vanilla ice cream,dessert|veg|Italian,0.154
I07160,R0724,Cold Coffee,beverage,veg,132,Iced coffee,beverage|veg|Italian,0.32
I07161,R0724,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Italian,0.355
I07162,R0725,Chicken Chettinad,main,non-veg,308,Spicy Chettinad chicken,main|non-veg|South Indian|popular,0.0
I07163,R0725,Masala Dosa,main,veg,132,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0
I07164,R0725,Idli Sambar,main,veg,88,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I07165,R0725,Vada,main,veg,77,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I07166,R0725,Coconut Chutney,side,veg,33,Fresh coconut chutney,side|veg|South Indian,0.337
I07167,R0725,Tomato Chutney,side,veg,33,Tangy tomato chutney,side|veg|South Indian,0.136
I07168,R0725,Sambar,side,veg,44,Lentil and vegetable curry,side|veg|South Indian,0.103
I07169,R0725,Payasam,dessert,veg,66,Sweet milk pudding,dessert|veg|South Indian,0.323
I07170,R0725,Kesari,dessert,veg,55,Semolina sweet,dessert|veg|South Indian,0.223
I07171,R0725,Buttermilk,beverage,veg,38,Spiced yogurt drink,beverage|veg|South Indian,0.191
I07172,R0725,Filter Coffee,beverage,veg,44,South Indian filter coffee,beverage|veg|South Indian,0.283
I07173,R0726,Waffle,main,veg,171,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I07174,R0726,Pancake,main,veg,152,Fluffy pancakes,main|veg|Desserts|popular,0.0
I07175,R0726,Ice Cream Sundae,main,veg,142,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I07176,R0726,Syrup Shot,side,veg,28,Extra syrup,side|veg|Desserts,0.236
I07177,R0726,Extra Toppings,side,veg,38,Additional toppings,side|veg|Desserts,0.333
I07178,R0726,Chocolate Cake,dessert,veg,114,Rich chocolate cake,dessert|veg|Desserts,0.189
I07179,R0726,Cheesecake,dessert,veg,171,Creamy cheesecake,dessert|veg|Desserts,0.389
I07180,R0726,Hot Chocolate,beverage,veg,95,Rich hot chocolate,beverage|veg|Desserts,0.39
I07181,R0726,Milkshake,beverage,veg,123,Thick milkshake,beverage|veg|Desserts,0.295
I07182,R0727,Waffle,main,veg,225,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I07183,R0727,Ice Cream Sundae,main,veg,187,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I07184,R0727,Pancake,main,veg,200,Fluffy pancakes,main|veg|Desserts|popular,0.0
I07185,R0727,Extra Toppings,side,veg,50,Additional toppings,side|veg|Desserts,0.214
I07186,R0727,Syrup Shot,side,veg,37,Extra syrup,side|veg|Desserts,0.115
I07187,R0727,Chocolate Cake,dessert,veg,150,Rich chocolate cake,dessert|veg|Desserts,0.31
I07188,R0727,Cheesecake,dessert,veg,225,Creamy cheesecake,dessert|veg|Desserts,0.359
I07189,R0727,Hot Chocolate,beverage,veg,125,Rich hot chocolate,beverage|veg|Desserts,0.375
I07190,R0727,Milkshake,beverage,veg,162,Thick milkshake,beverage|veg|Desserts,0.149
I07191,R0728,Fried Rice,main,veg,171,Stir-fried rice with vegetables,main|veg|Chinese|popular,0.0
I07192,R0728,Chilli Chicken,main,non-veg,247,Spicy chicken preparation,main|non-veg|Chinese|popular,0.0
I07193,R0728,Manchurian,main,veg,190,Vegetable balls in gravy,main|veg|Chinese|popular,0.0
I07194,R0728,Hakka Noodles,main,veg,161,Stir-fried noodles,main|veg|Chinese|popular,0.0
I07195,R0728,Momos,side,veg,114,Steamed dumplings,side|veg|Chinese,0.196
I07196,R0728,Spring Roll,side,veg,85,Crispy vegetable rolls,side|veg|Chinese,0.187
I07197,R0728,Chilli Potato,side,veg,104,Spicy potato fingers,side|veg|Chinese,0.206
I07198,R0728,Date Pancake,dessert,veg,95,Sweet pancake with dates,dessert|veg|Chinese,0.28
I07199,R0728,Honey Noodles,dessert,veg,76,Crispy noodles with honey,dessert|veg|Chinese,0.112
I07200,R0728,Soft Drink,beverage,veg,47,Refreshing beverage,beverage|veg|Chinese,0.363
I07201,R0728,Green Tea,beverage,veg,38,Hot green tea,beverage|veg|Chinese,0.156
I07202,R0729,Fish and Chips,main,non-veg,437,Classic fish and chips,main|non-veg|Continental|popular,0.0
I07203,R0729,Grilled Chicken,main,non-veg,400,Herb grilled chicken,main|non-veg|Continental|popular,0.0
I07204,R0729,Pasta Arrabbiata,main,veg,300,Spicy tomato pasta,main|veg|Continental|popular,0.0
I07205,R0729,Mashed Potatoes,side,veg,125,Creamy mashed potatoes,side|veg|Continental,0.378
I07206,R0729,Garlic Bread,side,veg,112,Garlic bread,side|veg|Continental,0.291
I07207,R0729,Caesar Salad,side,veg,175,Classic Caesar salad,side|veg|Continental,0.198
I07208,R0729,Panna Cotta,dessert,veg,200,Italian custard,dessert|veg|Continental,0.239
I07209,R0729,Tiramisu,dessert,veg,225,Classic Italian dessert,dessert|veg|Continental,0.255
I07210,R0729,Iced Tea,beverage,veg,100,Refreshing iced tea,beverage|veg|Continental,0.244
I07211,R0729,Lemonade,beverage,veg,87,Fresh lemonade,beverage|veg|Continental,0.344
I07212,R0730,Chicken Wrap,main,non-veg,198,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0
I07213,R0730,Veg Wrap,main,veg,143,Vegetable stuffed wrap,main|veg|Italian|popular,0.0
I07214,R0730,Sandwich,main,veg,110,Grilled sandwich,main|veg|Italian|popular,0.0
I07215,R0730,Frankie,main,veg,132,Stuffed roll,main|veg|Italian|popular,0.0
I07216,R0730,Onion Rings,side,veg,99,Crispy onion rings,side|veg|Italian,0.382
I07217,R0730,Fries,side,veg,88,Crispy fries,side|veg|Italian,0.285
I07218,R0730,Ice Cream,dessert,veg,66,Vanilla ice cream,dessert|veg|Italian,0.128
I07219,R0730,Brownie,dessert,veg,110,Chocolate brownie,dessert|veg|Italian,0.18
I07220,R0730,Cold Coffee,beverage,veg,132,Iced coffee,beverage|veg|Italian,0.218
I07221,R0730,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Italian,0.213
I07222,R0731,Frankie,main,veg,150,Stuffed roll,main|veg|Fast Food|popular,0.0
I07223,R0731,Sandwich,main,veg,125,Grilled sandwich,main|veg|Fast Food|popular,0.0
I07224,R0731,Veg Wrap,main,veg,162,Vegetable stuffed wrap,main|veg|Fast Food|popular,0.0
I07225,R0731,Onion Rings,side,veg,112,Crispy onion rings,side|veg|Fast Food,0.319
I07226,R0731,Fries,side,veg,100,Crispy fries,side|veg|Fast Food,0.184
I07227,R0731,Ice Cream,dessert,veg,75,Vanilla ice cream,dessert|veg|Fast Food,0.123
I07228,R0731,Brownie,dessert,veg,125,Chocolate brownie,dessert|veg|Fast Food,0.192
I07229,R0731,Cold Coffee,beverage,veg,150,Iced coffee,beverage|veg|Fast Food,0.301
I07230,R0731,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Fast Food,0.292
I07231,R0732,Sandwich,main,veg,110,Grilled sandwich,main|veg|Italian|popular,0.0
I07232,R0732,Veg Wrap,main,veg,143,Vegetable stuffed wrap,main|veg|Italian|popular,0.0
I07233,R0732,Frankie,main,veg,132,Stuffed roll,main|veg|Italian|popular,0.0
I07234,R0732,Chicken Wrap,main,non-veg,198,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0
I07235,R0732,Onion Rings,side,veg,99,Crispy onion rings,side|veg|Italian,0.31
I07236,R0732,Fries,side,veg,88,Crispy fries,side|veg|Italian,0.369
I07237,R0732,Brownie,dessert,veg,110,Chocolate brownie,dessert|veg|Italian,0.324
I07238,R0732,Ice Cream,dessert,veg,66,Vanilla ice cream,dessert|veg|Italian,0.138
I07239,R0732,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Italian,0.328
I07240,R0732,Cold Coffee,beverage,veg,132,Iced coffee,beverage|veg|Italian,0.262
I07241,R0733,Veg Steak,main,veg,350,Grilled vegetable steak,main|veg|Continental|popular,0.0
I07242,R0733,Pasta Arrabbiata,main,veg,300,Spicy tomato pasta,main|veg|Continental|popular,0.0
I07243,R0733,Grilled Chicken,main,non-veg,400,Herb grilled chicken,main|non-veg|Continental|popular,0.0
I07244,R0733,Garlic Bread,side,veg,112,Garlic bread,side|veg|Continental,0.302
I07245,R0733,Caesar Salad,side,veg,175,Classic Caesar salad,side|veg|Continental,0.123
I07246,R0733,Mashed Potatoes,side,veg,125,Creamy mashed potatoes,side|veg|Continental,0.281
I07247,R0733,Tiramisu,dessert,veg,225,Classic Italian dessert,dessert|veg|Continental,0.368
I07248,R0733,Panna Cotta,dessert,veg,200,Italian custard,dessert|veg|Continental,0.304
I07249,R0733,Lemonade,beverage,veg,87,Fresh lemonade,beverage|veg|Continental,0.202
I07250,R0733,Iced Tea,beverage,veg,100,Refreshing iced tea,beverage|veg|Continental,0.345
I07251,R0734,Manchurian,main,veg,220,Vegetable balls in gravy,main|veg|Chinese|popular,0.0
I07252,R0734,Fried Rice,main,veg,198,Stir-fried rice with vegetables,main|veg|Chinese|popular,0.0
I07253,R0734,Hakka Noodles,main,veg,187,Stir-fried noodles,main|veg|Chinese|popular,0.0
I07254,R0734,Chilli Chicken,main,non-veg,286,Spicy chicken preparation,main|non-veg|Chinese|popular,0.0
I07255,R0734,Spring Roll,side,veg,99,Crispy vegetable rolls,side|veg|Chinese,0.249
I07256,R0734,Momos,side,veg,132,Steamed dumplings,side|veg|Chinese,0.397
I07257,R0734,Chilli Potato,side,veg,121,Spicy potato fingers,side|veg|Chinese,0.125
I07258,R0734,Honey Noodles,dessert,veg,88,Crispy noodles with honey,dessert|veg|Chinese,0.391
I07259,R0734,Date Pancake,dessert,veg,110,Sweet pancake with dates,dessert|veg|Chinese,0.236
I07260,R0734,Green Tea,beverage,veg,44,Hot green tea,beverage|veg|Chinese,0.173
I07261,R0734,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Chinese,0.329
I07262,R0735,Veg Wrap,main,veg,143,Vegetable stuffed wrap,main|veg|Fast Food|popular,0.0
I07263,R0735,Chicken Wrap,main,non-veg,198,Chicken stuffed wrap,main|non-veg|Fast Food|popular,0.0
I07264,R0735,Sandwich,main,veg,110,Grilled sandwich,main|veg|Fast Food|popular,0.0
I07265,R0735,Frankie,main,veg,132,Stuffed roll,main|veg|Fast Food|popular,0.0
I07266,R0735,Onion Rings,side,veg,99,Crispy onion rings,side|veg|Fast Food,0.212
I07267,R0735,Fries,side,veg,88,Crispy fries,side|veg|Fast Food,0.363
I07268,R0735,Ice Cream,dessert,veg,66,Vanilla ice cream,dessert|veg|Fast Food,0.116
I07269,R0735,Brownie,dessert,veg,110,Chocolate brownie,dessert|veg|Fast Food,0.204
I07270,R0735,Cold Coffee,beverage,veg,132,Iced coffee,beverage|veg|Fast Food,0.225
I07271,R0735,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Fast Food,0.205
I07272,R0736,Pav Bhaji,main,veg,132,Mashed vegetable curry with bread,main|veg|Street Food|popular,0.0
I07273,R0736,Pani Puri,main,veg,66,Crispy puris with flavored water,main|veg|Street Food|popular,0.0
I07274,R0736,Samosa,main,veg,33,Crispy pastry with filling,main|veg|Street Food|popular,0.0
I07275,R0736,Chole Bhature,main,veg,143,Chickpea curry with fried bread,main|veg|Street Food|popular,0.0
I07276,R0736,Papad,side,veg,22,Crispy papad,side|veg|Street Food,0.129
I07277,R0736,Extra Pav,side,veg,16,Extra bread,side|veg|Street Food,0.384
I07278,R0736,Rabri,dessert,veg,88,Thickened sweet milk,dessert|veg|Street Food,0.166
I07279,R0736,Jalebi,dessert,veg,55,Sweet fried spirals,dessert|veg|Street Food,0.232
I07280,R0736,Lassi,beverage,veg,66,Yogurt drink,beverage|veg|Street Food,0.337
I07281,R0736,Masala Chai,beverage,veg,33,Spiced tea,beverage|veg|Street Food,0.17
I07282,R0737,Fish and Chips,main,non-veg,489,Classic fish and chips,main|non-veg|Continental|popular,0.0
I07283,R0737,Veg Steak,main,veg,392,Grilled vegetable steak,main|veg|Continental|popular,0.0
I07284,R0737,Garlic Bread,side,veg,125,Garlic bread,side|veg|Continental,0.193
I07285,R0737,Caesar Salad,side,veg,196,Classic Caesar salad,side|veg|Continental,0.39
I07286,R0737,Panna Cotta,dessert,veg,224,Italian custard,dessert|veg|Continental,0.368
I07287,R0737,Tiramisu,dessert,veg,251,Classic Italian dessert,dessert|veg|Continental,0.328
I07288,R0737,Iced Tea,beverage,veg,112,Refreshing iced tea,beverage|veg|Continental,0.176
I07289,R0737,Lemonade,beverage,veg,98,Fresh lemonade,beverage|veg|Continental,0.105
I07290,R0738,Paneer Tikka,main,veg,266,Grilled cottage cheese,main|veg|North Indian|popular,0.0
I07291,R0738,Dal Makhani,main,veg,209,Creamy black lentils,main|veg|North Indian|popular,0.0
I07292,R0738,Butter Chicken,main,non-veg,304,Creamy tomato-based chicken curry,main|non-veg|North Indian|popular,0.0
I07293,R0738,Rogan Josh,main,non-veg,361,Kashmiri lamb curry,main|non-veg|North Indian|popular,0.0
I07294,R0738,Jeera Rice,side,veg,114,Cumin flavored rice,side|veg|North Indian,0.173
