cart_event_id,session_id,item_id,action,cart_state,cart_value,cart_size,label,candidate_category,candidate_price
CE0080520,S008680,I01714,add,I01708|I01709|I01714,228,3,-1,,
CE0080521,S008680,I01713,csao_reject,I01708|I01709|I01714,228,3,0,side,28.0
CE0080522,S008680,I01715,csao_reject,I01708|I01709|I01714,228,3,0,dessert,47.0
CE0080523,S008680,I01717,csao_reject,I01708|I01709|I01714,228,3,0,beverage,38.0
CE0080524,S008681,I01459,add,I01459,418,1,-1,,
CE0080525,S008681,I01460,add,I01459|I01460,726,2,-1,,
CE0080526,S008681,I01462,csao_reject,I01459|I01460,726,2,0,side,55.0
CE0080527,S008681,I01468,csao_accept,I01459|I01460,726,2,1,beverage,77.0
CE0080528,S008681,I01468,add,I01459|I01460|I01468,803,3,-1,,
CE0080529,S008681,I01463,csao_accept,I01459|I01460|I01468,803,3,1,side,66.0
CE0080530,S008681,I01463,add,I01459|I01460|I01468|I01463,869,4,-1,,
CE0080531,S008681,I01464,csao_accept,I01459|I01460|I01468|I01463,869,4,1,side,132.0
CE0080532,S008681,I01464,add,I01459|I01460|I01468|I01463|I01464,1001,5,-1,,
CE0080533,S008681,I01467,csao_reject,I01459|I01460|I01468|I01463|I01464,1001,5,0,beverage,44.0
CE0080534,S008681,I01461,csao_accept,I01459|I01460|I01468|I01463|I01464,1001,5,1,side,27.0
CE0080535,S008681,I01461,add,I01459|I01460|I01468|I01463|I01464|I01461,1028,6,-1,,
CE0080536,S008681,I01465,csao_accept,I01459|I01460|I01468|I01463|I01464|I01461,1028,6,1,dessert,66.0
CE0080537,S008681,I01465,add,I01459|I01460|I01468|I01463|I01464|I01461|I01465,1094,7,-1,,
CE0080538,S008681,I01466,csao_reject,I01459|I01460|I01468|I01463|I01464|I01461|I01465,1094,7,0,dessert,88.0
CE0080539,S008682,I03464,add,I03464,220,1,-1,,
CE0080540,S008682,I03468,csao_accept,I03464,220,1,1,dessert,99.0
CE0080541,S008682,I03468,add,I03464|I03468,319,2,-1,,
CE0080542,S008682,I03466,csao_reject,I03464|I03468,319,2,0,side,66.0
CE0080543,S008682,I03469,csao_reject,I03464|I03468,319,2,0,dessert,66.0
CE0080544,S008682,I03470,csao_reject,I03464|I03468,319,2,0,beverage,77.0
CE0080545,S008683,I05155,add,I05155,242,1,-1,,
CE0080546,S008683,I05163,csao_accept,I05155,242,1,1,beverage,77.0
CE0080547,S008683,I05163,add,I05155|I05163,319,2,-1,,
CE0080548,S008683,I05160,csao_reject,I05155|I05163,319,2,0,dessert,99.0
CE0080549,S008683,I05162,csao_accept,I05155|I05163,319,2,1,beverage,55.0
CE0080550,S008683,I05162,add,I05155|I05163|I05162,374,3,-1,,
CE0080551,S008683,I05157,csao_reject,I05155|I05163|I05162,374,3,0,side,66.0
CE0080552,S008683,I05158,csao_reject,I05155|I05163|I05162,374,3,0,side,44.0
CE0080553,S008683,I05159,csao_accept,I05155|I05163|I05162,374,3,1,side,88.0
CE0080554,S008683,I05159,add,I05155|I05163|I05162|I05159,462,4,-1,,
CE0080555,S008683,I05161,csao_accept,I05155|I05163|I05162|I05159,462,4,1,dessert,66.0
CE0080556,S008683,I05161,add,I05155|I05163|I05162|I05159|I05161,528,5,-1,,
CE0080557,S008684,I05055,add,I05055,143,1,-1,,
CE0080558,S008684,I05057,add,I05055|I05057,341,2,-1,,
CE0080559,S008684,I05061,csao_accept,I05055|I05057,341,2,1,dessert,110.0
CE0080560,S008684,I05061,add,I05055|I05057|I05061,451,3,-1,,
CE0080561,S008684,I05060,csao_reject,I05055|I05057|I05061,451,3,0,dessert,66.0
CE0080562,S008684,I05062,csao_accept,I05055|I05057|I05061,451,3,1,beverage,132.0
CE0080563,S008684,I05062,add,I05055|I05057|I05061|I05062,583,4,-1,,
CE0080564,S008684,I05059,csao_accept,I05055|I05057|I05061|I05062,583,4,1,side,88.0
CE0080565,S008684,I05059,add,I05055|I05057|I05061|I05062|I05059,671,5,-1,,
CE0080566,S008685,I03258,add,I03258,220,1,-1,,
CE0080567,S008685,I03257,add,I03258|I03257,407,2,-1,,
CE0080568,S008685,I03260,csao_reject,I03258|I03257,407,2,0,side,132.0
CE0080569,S008685,I03265,csao_reject,I03258|I03257,407,2,0,beverage,55.0
CE0080570,S008685,I03259,csao_reject,I03258|I03257,407,2,0,side,121.0
CE0080571,S008685,I03264,csao_accept,I03258|I03257,407,2,1,beverage,44.0
CE0080572,S008685,I03264,add,I03258|I03257|I03264,451,3,-1,,
CE0080573,S008685,I03263,csao_reject,I03258|I03257|I03264,451,3,0,dessert,88.0
CE0080574,S008685,I03262,csao_reject,I03258|I03257|I03264,451,3,0,dessert,110.0
CE0080575,S008686,I02721,add,I02721,220,1,-1,,
CE0080576,S008686,I02719,add,I02721|I02719,407,2,-1,,
CE0080577,S008686,I02728,csao_reject,I02721|I02719,407,2,0,beverage,55.0
CE0080578,S008686,I02722,csao_reject,I02721|I02719,407,2,0,side,121.0
CE0080579,S008686,I02726,csao_reject,I02721|I02719,407,2,0,dessert,110.0
CE0080580,S008686,I02727,csao_reject,I02721|I02719,407,2,0,beverage,44.0
CE0080581,S008686,I02724,csao_reject,I02721|I02719,407,2,0,side,132.0
CE0080582,S008686,I02725,csao_reject,I02721|I02719,407,2,0,dessert,88.0
CE0080583,S008686,I02723,csao_reject,I02721|I02719,407,2,0,side,99.0
CE0080584,S008687,I05103,add,I05103,308,1,-1,,
CE0080585,S008687,I05106,add,I05103|I05106,726,2,-1,,
CE0080586,S008687,I05107,csao_accept,I05103|I05106,726,2,1,side,132.0
CE0080587,S008687,I05107,add,I05103|I05106|I05107,858,3,-1,,
CE0080588,S008687,I05112,csao_reject,I05103|I05106|I05107,858,3,0,dessert,66.0
CE0080589,S008687,I05109,csao_reject,I05103|I05106|I05107,858,3,0,side,66.0
CE0080590,S008687,I05113,csao_accept,I05103|I05106|I05107,858,3,1,beverage,44.0
CE0080591,S008687,I05113,add,I05103|I05106|I05107|I05113,902,4,-1,,
CE0080592,S008687,I05114,csao_reject,I05103|I05106|I05107|I05113,902,4,0,beverage,77.0
CE0080593,S008687,I05110,csao_accept,I05103|I05106|I05107|I05113,902,4,1,side,27.0
CE0080594,S008687,I05110,add,I05103|I05106|I05107|I05113|I05110,929,5,-1,,
CE0080595,S008687,I05111,csao_accept,I05103|I05106|I05107|I05113|I05110,929,5,1,dessert,88.0
CE0080596,S008687,I05111,add,I05103|I05106|I05107|I05113|I05110|I05111,1017,6,-1,,
CE0080597,S008687,I05108,csao_accept,I05103|I05106|I05107|I05113|I05110|I05111,1017,6,1,side,55.0
CE0080598,S008687,I05108,add,I05103|I05106|I05107|I05113|I05110|I05111|I05108,1072,7,-1,,
CE0080599,S008688,I00668,add,I00668,220,1,-1,,
CE0080600,S008688,I00673,csao_accept,I00668,220,1,1,dessert,88.0
CE0080601,S008688,I00673,add,I00668|I00673,308,2,-1,,
CE0080602,S008688,I00672,csao_reject,I00668|I00673,308,2,0,dessert,110.0
CE0080603,S008688,I00671,csao_accept,I00668|I00673,308,2,1,side,121.0
CE0080604,S008688,I00671,add,I00668|I00673|I00671,429,3,-1,,
CE0080605,S008688,I00669,csao_reject,I00668|I00673|I00671,429,3,0,side,132.0
CE0080606,S008688,I00675,csao_accept,I00668|I00673|I00671,429,3,1,beverage,44.0
CE0080607,S008688,I00675,add,I00668|I00673|I00671|I00675,473,4,-1,,
CE0080608,S008688,I00674,csao_reject,I00668|I00673|I00671|I00675,473,4,0,beverage,55.0
CE0080609,S008688,I00670,csao_reject,I00668|I00673|I00671|I00675,473,4,0,side,99.0
CE0080610,S008689,I04148,add,I04148,400,1,-1,,
CE0080611,S008689,I04147,add,I04148|I04147,750,2,-1,,
CE0080612,S008689,I04150,csao_reject,I04148|I04147,750,2,0,side,175.0
CE0080613,S008689,I04155,csao_reject,I04148|I04147,750,2,0,beverage,87.0
CE0080614,S008689,I04153,csao_reject,I04148|I04147,750,2,0,dessert,225.0
CE0080615,S008689,I04154,csao_reject,I04148|I04147,750,2,0,dessert,200.0
CE0080616,S008689,I04152,csao_reject,I04148|I04147,750,2,0,side,112.0
CE0080617,S008689,I04151,csao_reject,I04148|I04147,750,2,0,side,125.0
CE0080618,S008689,I04156,csao_accept,I04148|I04147,750,2,1,beverage,100.0
CE0080619,S008689,I04156,add,I04148|I04147|I04156,850,3,-1,,
CE0080620,S008690,I01159,add,I01159,304,1,-1,,
CE0080621,S008690,I01156,add,I01159|I01156,532,2,-1,,
CE0080622,S008690,I01164,csao_reject,I01159|I01156,532,2,0,dessert,152.0
CE0080623,S008690,I01162,csao_reject,I01159|I01156,532,2,0,side,95.0
CE0080624,S008690,I01161,csao_accept,I01159|I01156,532,2,1,side,133.0
CE0080625,S008690,I01161,add,I01159|I01156|I01161,665,3,-1,,
CE0080626,S008690,I01166,csao_reject,I01159|I01156|I01161,665,3,0,beverage,66.0
CE0080627,S008690,I01160,csao_reject,I01159|I01156|I01161,665,3,0,side,85.0
CE0080628,S008690,I01163,csao_accept,I01159|I01156|I01161,665,3,1,dessert,171.0
CE0080629,S008690,I01163,add,I01159|I01156|I01161|I01163,836,4,-1,,
CE0080630,S008690,I01165,csao_reject,I01159|I01156|I01161|I01163,836,4,0,beverage,76.0
CE0080631,S008691,I05730,add,I05730,87,1,-1,,
CE0080632,S008691,I05737,csao_reject,I05730,87,1,0,beverage,43.0
CE0080633,S008691,I05735,csao_reject,I05730,87,1,0,dessert,75.0
CE0080634,S008691,I05731,csao_accept,I05730,87,1,1,side,50.0
CE0080635,S008691,I05731,add,I05730|I05731,137,2,-1,,
CE0080636,S008691,I05732,csao_accept,I05730|I05731,137,2,1,side,37.0
CE0080637,S008691,I05732,add,I05730|I05731|I05732,174,3,-1,,
CE0080638,S008691,I05734,csao_accept,I05730|I05731|I05732,174,3,1,dessert,62.0
CE0080639,S008691,I05734,add,I05730|I05731|I05732|I05734,236,4,-1,,
CE0080640,S008691,I05733,csao_reject,I05730|I05731|I05732|I05734,236,4,0,side,37.0
CE0080641,S008692,I03145,add,I03145,143,1,-1,,
CE0080642,S008692,I03146,add,I03145|I03146,308,2,-1,,
CE0080643,S008692,I03152,csao_accept,I03145|I03146,308,2,1,beverage,22.0
CE0080644,S008692,I03152,add,I03145|I03146|I03152,330,3,-1,,
CE0080645,S008692,I03150,csao_reject,I03145|I03146|I03152,330,3,0,dessert,55.0
CE0080646,S008692,I03151,csao_accept,I03145|I03146|I03152,330,3,1,dessert,66.0
CE0080647,S008692,I03151,add,I03145|I03146|I03152|I03151,396,4,-1,,
CE0080648,S008692,I03153,csao_reject,I03145|I03146|I03152|I03151,396,4,0,beverage,55.0
CE0080649,S008692,I03149,csao_reject,I03145|I03146|I03152|I03151,396,4,0,side,33.0
CE0080650,S008692,I03148,csao_reject,I03145|I03146|I03152|I03151,396,4,0,side,27.0
CE0080651,S008693,I05057,add,I05057,198,1,-1,,
CE0080652,S008693,I05061,csao_accept,I05057,198,1,1,dessert,110.0
CE0080653,S008693,I05061,add,I05057|I05061,308,2,-1,,
CE0080654,S008693,I05062,csao_accept,I05057|I05061,308,2,1,beverage,132.0
CE0080655,S008693,I05062,add,I05057|I05061|I05062,440,3,-1,,
CE0080656,S008693,I05063,csao_accept,I05057|I05061|I05062,440,3,1,beverage,55.0
CE0080657,S008693,I05063,add,I05057|I05061|I05062|I05063,495,4,-1,,
CE0080658,S008693,I05060,csao_reject,I05057|I05061|I05062|I05063,495,4,0,dessert,66.0
CE0080659,S008693,I05058,csao_reject,I05057|I05061|I05062|I05063,495,4,0,side,99.0
CE0080660,S008693,I05059,csao_accept,I05057|I05061|I05062|I05063,495,4,1,side,88.0
CE0080661,S008693,I05059,add,I05057|I05061|I05062|I05063|I05059,583,5,-1,,
CE0080662,S008694,I06012,add,I06012,220,1,-1,,
CE0080663,S008694,I06019,csao_reject,I06012,220,1,0,beverage,55.0
CE0080664,S008694,I06015,csao_reject,I06012,220,1,0,side,88.0
CE0080665,S008694,I06018,csao_reject,I06012,220,1,0,dessert,66.0
CE0080666,S008694,I06020,csao_accept,I06012,220,1,1,beverage,77.0
CE0080667,S008694,I06020,add,I06012|I06020,297,2,-1,,
CE0080668,S008694,I06016,csao_reject,I06012|I06020,297,2,0,side,44.0
CE0080669,S008695,I06291,add,I06291,364,1,-1,,
CE0080670,S008695,I06290,add,I06291|I06290,644,2,-1,,
CE0080671,S008695,I06293,csao_reject,I06291|I06290,644,2,0,side,168.0
CE0080672,S008695,I06297,csao_accept,I06291|I06290,644,2,1,beverage,70.0
CE0080673,S008695,I06297,add,I06291|I06290|I06297,714,3,-1,,
CE0080674,S008695,I06296,csao_reject,I06291|I06290|I06297,714,3,0,beverage,56.0
CE0080675,S008695,I06294,csao_reject,I06291|I06290|I06297,714,3,0,dessert,140.0
CE0080676,S008695,I06292,csao_accept,I06291|I06290|I06297,714,3,1,side,125.0
CE0080677,S008695,I06292,add,I06291|I06290|I06297|I06292,839,4,-1,,
CE0080678,S008696,I06482,add,I06482,143,1,-1,,
CE0080679,S008696,I06487,csao_accept,I06482,143,1,1,dessert,55.0
CE0080680,S008696,I06487,add,I06482|I06487,198,2,-1,,
CE0080681,S008696,I06485,csao_accept,I06482|I06487,198,2,1,side,33.0
CE0080682,S008696,I06485,add,I06482|I06487|I06485,231,3,-1,,
CE0080683,S008696,I06489,csao_accept,I06482|I06487|I06485,231,3,1,beverage,22.0
CE0080684,S008696,I06489,add,I06482|I06487|I06485|I06489,253,4,-1,,
CE0080685,S008696,I06488,csao_reject,I06482|I06487|I06485|I06489,253,4,0,beverage,55.0
CE0080686,S008696,I06484,csao_accept,I06482|I06487|I06485|I06489,253,4,1,side,27.0
CE0080687,S008696,I06484,add,I06482|I06487|I06485|I06489|I06484,280,5,-1,,
CE0080688,S008696,I06486,csao_accept,I06482|I06487|I06485|I06489|I06484,280,5,1,dessert,66.0
CE0080689,S008696,I06486,add,I06482|I06487|I06485|I06489|I06484|I06486,346,6,-1,,
CE0080690,S008697,I01958,add,I01958,264,1,-1,,
CE0080691,S008697,I01963,csao_reject,I01958,264,1,0,side,154.0
CE0080692,S008697,I01966,csao_reject,I01958,264,1,0,beverage,88.0
CE0080693,S008697,I01961,csao_reject,I01958,264,1,0,side,110.0
CE0080694,S008697,I01965,csao_reject,I01958,264,1,0,dessert,176.0
CE0080695,S008697,I01967,csao_reject,I01958,264,1,0,beverage,77.0
CE0080696,S008697,I01964,csao_accept,I01958,264,1,1,dessert,198.0
CE0080697,S008697,I01964,add,I01958|I01964,462,2,-1,,
CE0080698,S008697,I01962,csao_accept,I01958|I01964,462,2,1,side,99.0
CE0080699,S008697,I01962,add,I01958|I01964|I01962,561,3,-1,,
CE0080700,S008698,I01905,add,I01905,123,1,-1,,
CE0080701,S008698,I01902,add,I01905|I01902,294,2,-1,,
CE0080702,S008698,I01910,csao_reject,I01905|I01902,294,2,0,beverage,114.0
CE0080703,S008698,I01908,csao_reject,I01905|I01902,294,2,0,dessert,57.0
CE0080704,S008698,I01911,csao_reject,I01905|I01902,294,2,0,beverage,47.0
CE0080705,S008698,I01909,csao_reject,I01905|I01902,294,2,0,dessert,95.0
CE0080706,S008698,I01906,csao_reject,I01905|I01902,294,2,0,side,85.0
CE0080707,S008698,I01907,csao_reject,I01905|I01902,294,2,0,side,76.0
CE0080708,S008699,I00403,add,I00403,200,1,-1,,
CE0080709,S008699,I00406,csao_accept,I00403,200,1,1,dessert,150.0
CE0080710,S008699,I00406,add,I00403|I00406,350,2,-1,,
CE0080711,S008699,I00405,csao_reject,I00403|I00406,350,2,0,side,50.0
CE0080712,S008699,I00409,csao_accept,I00403|I00406,350,2,1,beverage,125.0
CE0080713,S008699,I00409,add,I00403|I00406|I00409,475,3,-1,,
CE0080714,S008699,I00407,csao_reject,I00403|I00406|I00409,475,3,0,dessert,225.0
CE0080715,S008699,I00408,csao_reject,I00403|I00406|I00409,475,3,0,beverage,162.0
CE0080716,S008699,I00404,csao_reject,I00403|I00406|I00409,475,3,0,side,37.0
CE0080717,S008700,I05347,add,I05347,225,1,-1,,
CE0080718,S008700,I05346,add,I05347|I05346,375,2,-1,,
CE0080719,S008700,I05348,csao_accept,I05347|I05346,375,2,1,side,100.0
CE0080720,S008700,I05348,add,I05347|I05346|I05348,475,3,-1,,
CE0080721,S008700,I05351,csao_reject,I05347|I05346|I05348,475,3,0,dessert,125.0
CE0080722,S008700,I05349,csao_reject,I05347|I05346|I05348,475,3,0,side,112.0
CE0080723,S008700,I05350,csao_reject,I05347|I05346|I05348,475,3,0,dessert,75.0
CE0080724,S008700,I05352,csao_accept,I05347|I05346|I05348,475,3,1,beverage,150.0
CE0080725,S008700,I05352,add,I05347|I05346|I05348|I05352,625,4,-1,,
CE0080726,S008700,I05353,csao_accept,I05347|I05346|I05348|I05352,625,4,1,beverage,62.0
CE0080727,S008700,I05353,add,I05347|I05346|I05348|I05352|I05353,687,5,-1,,
CE0080728,S008701,I00315,add,I00315,242,1,-1,,
CE0080729,S008701,I00322,csao_accept,I00315,242,1,1,dessert,66.0
CE0080730,S008701,I00322,add,I00315|I00322,308,2,-1,,
CE0080731,S008701,I00324,csao_reject,I00315|I00322,308,2,0,beverage,77.0
CE0080732,S008701,I00319,csao_reject,I00315|I00322,308,2,0,side,88.0
CE0080733,S008701,I00320,csao_accept,I00315|I00322,308,2,1,side,44.0
CE0080734,S008701,I00320,add,I00315|I00322|I00320,352,3,-1,,
CE0080735,S008701,I00323,csao_reject,I00315|I00322|I00320,352,3,0,dessert,99.0
CE0080736,S008701,I00325,csao_accept,I00315|I00322|I00320,352,3,1,beverage,55.0
CE0080737,S008701,I00325,add,I00315|I00322|I00320|I00325,407,4,-1,,
CE0080738,S008701,I00321,csao_reject,I00315|I00322|I00320|I00325,407,4,0,side,66.0
CE0080739,S008702,I01018,add,I01018,121,1,-1,,
CE0080740,S008702,I01020,csao_reject,I01018,121,1,0,side,33.0
CE0080741,S008702,I01022,csao_accept,I01018,121,1,1,dessert,55.0
CE0080742,S008702,I01022,add,I01018|I01022,176,2,-1,,
CE0080743,S008702,I01024,csao_reject,I01018|I01022,176,2,0,beverage,22.0
CE0080744,S008702,I01021,csao_accept,I01018|I01022,176,2,1,dessert,66.0
CE0080745,S008702,I01021,add,I01018|I01022|I01021,242,3,-1,,
CE0080746,S008703,I02346,add,I02346,225,1,-1,,
CE0080747,S008703,I02345,add,I02346|I02345,437,2,-1,,
CE0080748,S008703,I02350,csao_accept,I02346|I02345,437,2,1,dessert,100.0
CE0080749,S008703,I02350,add,I02346|I02345|I02350,537,3,-1,,
CE0080750,S008703,I02352,csao_reject,I02346|I02345|I02350,537,3,0,beverage,50.0
CE0080751,S008703,I02349,csao_reject,I02346|I02345|I02350,537,3,0,side,137.0
CE0080752,S008703,I02347,csao_accept,I02346|I02345|I02350,537,3,1,side,112.0
CE0080753,S008703,I02347,add,I02346|I02345|I02350|I02347,649,4,-1,,
CE0080754,S008703,I02351,csao_reject,I02346|I02345|I02350|I02347,649,4,0,dessert,125.0
CE0080755,S008703,I02353,csao_reject,I02346|I02345|I02350|I02347,649,4,0,beverage,62.0
CE0080756,S008703,I02348,csao_reject,I02346|I02345|I02350|I02347,649,4,0,side,150.0
CE0080757,S008704,I03364,add,I03364,143,1,-1,,
CE0080758,S008704,I03366,add,I03364|I03366,264,2,-1,,
CE0080759,S008704,I03372,csao_accept,I03364|I03366,264,2,1,beverage,22.0
CE0080760,S008704,I03372,add,I03364|I03366|I03372,286,3,-1,,
CE0080761,S008704,I03368,csao_reject,I03364|I03366|I03372,286,3,0,side,33.0
CE0080762,S008704,I03369,csao_reject,I03364|I03366|I03372,286,3,0,dessert,55.0
CE0080763,S008704,I03371,csao_reject,I03364|I03366|I03372,286,3,0,beverage,55.0
CE0080764,S008704,I03367,csao_accept,I03364|I03366|I03372,286,3,1,side,27.0
CE0080765,S008704,I03367,add,I03364|I03366|I03372|I03367,313,4,-1,,
CE0080766,S008704,I03370,csao_reject,I03364|I03366|I03372|I03367,313,4,0,dessert,66.0
CE0080767,S008705,I02325,add,I02325,225,1,-1,,
CE0080768,S008705,I02330,csao_accept,I02325,225,1,1,beverage,62.0
CE0080769,S008705,I02330,add,I02325|I02330,287,2,-1,,
CE0080770,S008705,I02327,csao_reject,I02325|I02330,287,2,0,side,112.0
CE0080771,S008705,I02326,csao_reject,I02325|I02330,287,2,0,side,100.0
CE0080772,S008705,I02328,csao_accept,I02325|I02330,287,2,1,dessert,125.0
CE0080773,S008705,I02328,add,I02325|I02330|I02328,412,3,-1,,
CE0080774,S008705,I02331,csao_accept,I02325|I02330|I02328,412,3,1,beverage,150.0
CE0080775,S008705,I02331,add,I02325|I02330|I02328|I02331,562,4,-1,,
CE0080776,S008705,I02329,csao_accept,I02325|I02330|I02328|I02331,562,4,1,dessert,75.0
CE0080777,S008705,I02329,add,I02325|I02330|I02328|I02331|I02329,637,5,-1,,
CE0080778,S008706,I05861,add,I05861,448,1,-1,,
CE0080779,S008706,I05862,csao_reject,I05861,448,1,0,side,125.0
CE0080780,S008706,I05866,csao_reject,I05861,448,1,0,beverage,98.0
CE0080781,S008706,I05867,csao_reject,I05861,448,1,0,beverage,112.0
CE0080782,S008706,I05863,csao_reject,I05861,448,1,0,side,140.0
CE0080783,S008706,I05864,csao_accept,I05861,448,1,1,dessert,251.0
CE0080784,S008706,I05864,add,I05861|I05864,699,2,-1,,
CE0080785,S008706,I05865,csao_accept,I05861|I05864,699,2,1,dessert,224.0
CE0080786,S008706,I05865,add,I05861|I05864|I05865,923,3,-1,,
CE0080787,S008707,I04835,add,I04835,162,1,-1,,
CE0080788,S008707,I04842,csao_reject,I04835,162,1,0,beverage,25.0
CE0080789,S008707,I04841,csao_accept,I04835,162,1,1,dessert,62.0
CE0080790,S008707,I04841,add,I04835|I04841,224,2,-1,,
CE0080791,S008707,I04838,csao_accept,I04835|I04841,224,2,1,side,31.0
CE0080792,S008707,I04838,add,I04835|I04841|I04838,255,3,-1,,
CE0080793,S008707,I04843,csao_reject,I04835|I04841|I04838,255,3,0,beverage,62.0
CE0080794,S008708,I07283,add,I07283,392,1,-1,,
CE0080795,S008708,I07282,add,I07283|I07282,881,2,-1,,
CE0080796,S008708,I07286,csao_reject,I07283|I07282,881,2,0,dessert,224.0
CE0080797,S008708,I07285,csao_reject,I07283|I07282,881,2,0,side,196.0
CE0080798,S008708,I07289,csao_reject,I07283|I07282,881,2,0,beverage,98.0
CE0080799,S008708,I07287,csao_reject,I07283|I07282,881,2,0,dessert,251.0
CE0080800,S008708,I07288,csao_reject,I07283|I07282,881,2,0,beverage,112.0
CE0080801,S008708,I07284,csao_accept,I07283|I07282,881,2,1,side,125.0
CE0080802,S008708,I07284,add,I07283|I07282|I07284,1006,3,-1,,
CE0080803,S008709,I02170,add,I02170,437,1,-1,,
CE0080804,S008709,I02172,add,I02170|I02172,687,2,-1,,
CE0080805,S008709,I02177,csao_accept,I02170|I02172,687,2,1,dessert,75.0
CE0080806,S008709,I02177,add,I02170|I02172|I02177,762,3,-1,,
CE0080807,S008709,I02174,csao_accept,I02170|I02172|I02177,762,3,1,side,100.0
CE0080808,S008709,I02174,add,I02170|I02172|I02177|I02174,862,4,-1,,
CE0080809,S008709,I02178,csao_accept,I02170|I02172|I02177|I02174,862,4,1,beverage,87.0
CE0080810,S008709,I02178,add,I02170|I02172|I02177|I02174|I02178,949,5,-1,,
CE0080811,S008709,I02176,csao_reject,I02170|I02172|I02177|I02174|I02178,949,5,0,dessert,112.0
CE0080812,S008710,I06203,add,I06203,242,1,-1,,
CE0080813,S008710,I06208,csao_reject,I06203,242,1,0,side,88.0
CE0080814,S008710,I06212,csao_accept,I06203,242,1,1,beverage,77.0
CE0080815,S008710,I06212,add,I06203|I06212,319,2,-1,,
CE0080816,S008710,I06207,csao_reject,I06203|I06212,319,2,0,side,66.0
CE0080817,S008710,I06209,csao_reject,I06203|I06212,319,2,0,side,44.0
CE0080818,S008710,I06210,csao_reject,I06203|I06212,319,2,0,dessert,66.0
CE0080819,S008711,I04853,add,I04853,448,1,-1,,
CE0080820,S008711,I04856,csao_accept,I04853,448,1,1,side,125.0
CE0080821,S008711,I04856,add,I04853|I04856,573,2,-1,,
CE0080822,S008711,I04857,csao_reject,I04853|I04856,573,2,0,dessert,224.0
CE0080823,S008711,I04859,csao_accept,I04853|I04856,573,2,1,beverage,112.0
CE0080824,S008711,I04859,add,I04853|I04856|I04859,685,3,-1,,
CE0080825,S008711,I04860,csao_reject,I04853|I04856|I04859,685,3,0,beverage,98.0
CE0080826,S008711,I04858,csao_reject,I04853|I04856|I04859,685,3,0,dessert,251.0
CE0080827,S008711,I04855,csao_accept,I04853|I04856|I04859,685,3,1,side,196.0
CE0080828,S008711,I04855,add,I04853|I04856|I04859|I04855,881,4,-1,,
CE0080829,S008712,I02248,add,I02248,437,1,-1,,
CE0080830,S008712,I02249,add,I02248|I02249,712,2,-1,,
